index,url,project,message,result
376,https://github.com/pimoroni/picosystem/commit/cd638ae24cd9a25eadd900fca383ffa23af0317c,pimoroni/picosystem,"Merge pull request #19 from pimoroni/micropython-refactor

MicroPython: Refactor into multiple files.",Unsure
377,https://github.com/olilarkin/pMix2/commit/8d17bfd63c7cc3829a487e41d83da1a2a8ea53bc,olilarkin/pMix2,more refactoring,Yes
378,https://github.com/freddiev4/dailyprogrammerchallenges/commit/5b97e905e3df06ab586082dcdb090044b8b57e06,freddiev4/dailyprogrammerchallenges,"refactored solution.c, now more compete",Unsure
379,https://github.com/libinotify-kqueue/libinotify-kqueue/commit/0348f1c7d7fd596ea5ddc4535fe598fdbe837bd6,libinotify-kqueue/libinotify-kqueue,"Merge tests into master. Squashed commit of the following:

commit 8ec99153bddc11a3839c1fb69c24471ffb19486a
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sun Aug 14 20:23:47 2011 +0000

    Fixed tests to build on NetBSD

commit 22a23c9db7c0e0952041edaa071348fb8a36abe2
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sun Aug 14 20:14:21 2011 +0400

    Added Directory Flags Update test

commit ccf64bc69186aa7aada269cc739c854733f8d80b
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sun Aug 14 13:52:11 2011 +0400

    Added Update Flags test

commit 150d326a4c2c208b9397405a768143d1a375075e
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sun Aug 14 12:34:25 2011 +0400

    Added Fail Test

commit 1eb1c33fd7f5ace6cd23f5a52244dedd2e3327e0
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sun Aug 14 12:27:49 2011 +0400

    Updated tests names

commit 803aa3deab8540fd26f3a54712e2eccae0e58812
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sun Aug 14 10:41:34 2011 +0400

    Updated Directory Notifications test to handle directoy deletions correctly

commit 7b9541633428583c2a4bbba431d82571ef3ecc08
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sun Aug 14 04:26:20 2011 +0400

    Implemented Directory notifications test. Some cases fail even in Linux and should be reworked (probably)

commit fa7e102bca3f0f5b4121741fe801a0ec6a8aac4a
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sun Aug 14 01:54:16 2011 +0400

    Added tests on standard notifications

commit 82e832f75718284369b76984c6cde67e0306e9ab
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sun Aug 14 00:41:24 2011 +0400

    Enabled all tests by default, fixed some in the inotify_client

commit bfb2590c9dcfc155a2679fda8c1a3ae87145e8bf
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sat Aug 13 12:17:34 2011 +0400

    Fixed some bugs in the new producer/consumer synchronization scheme

commit acec36ea3bd1b73d9c3d95a7b71922e9361a3a1a
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Sat Aug 13 11:28:05 2011 +0000

    Dropped pthread barriers from the core framework (it does not work well on NetBSD)

commit ac107bb55b65629a00aee7ae7e8c2d3d2081cf62
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Fri Aug 12 23:44:31 2011 +0400

    Implemented the Start-Stop Directory Test, fixed some bugs in the core framework

commit 464c3ab9d7b79727b075bed02be0f98853fcbd9f
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Fri Aug 12 16:15:41 2011 +0400

    Included start-stop test to run too

commit a8448a144320e51b5a69a79301081bb5093f76eb
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Fri Aug 12 16:13:45 2011 +0400

    Introduced a start-stop test for a file, a start-stop test for a directory (to be continued), improved the test framework

commit abbf42747b7f21fa353267554567ddd6db060324
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 23:57:42 2011 +0400

    Corrected matcher to match not only by a filename

commit c545f5d8b45f767f7e4a0150ed82a574e99e248f
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 14:18:41 2011 +0000

    Fixed refactored tests to build on NetBSD

commit 3e6b7fbe678a81606b3cc02151b738fb976a041a
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 14:15:36 2011 +0400

    Refactored the test framework, separated its sources from the tests

commit b6eddb570f397cb40fce28455dd28c13969d79bc
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 12:02:29 2011 +0000

    Fixed again to build it on NetBSD

commit bc42ac3e3aca99d56374f2343283f2aafe236fda
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 11:55:56 2011 +0400

    Completed the test framework

commit 773fad938fd14a6511777db2f765d651af0b3e5d
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 10:14:12 2011 +0000

    Again, fixed it to build on NetBSD

commit 66b4ecee579f8a9c0fe4a30d91f78dfb0a75155c
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 10:12:13 2011 +0400

    Fixed broken Linux compatibility

commit d1f3cf7901422720d8ba4babf7a54d5cfecae819
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 09:59:21 2011 +0000

    Fixed test to run on NetBSD properly

commit d12b8baec9b6d391d9674fa9ca84adaed2c60f4f
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 03:22:38 2011 +0000

    Added C++ linkage support to the library; ported tests to build and run on NetBSD with a library

commit 4d159a31d8ddc589f6f21f776f3ac88c4d5c3ec9
Author: Dmitry Matveev <me@dmitrymatveev.co.uk>
Date:   Thu Aug 11 02:57:16 2011 +0000

    Started working on inotify behavioral tests",Unsure
380,https://github.com/raspberrypi/firmware/commit/d659d1d1f25a3320f4918b0fc362349410012e4d,raspberrypi/firmware,"firmware: Adding support for frame packed 3D modes

firmware: video codec: preparatory change to handling of userdata for CFP2

firmware: video codec: refactor categoriser new_picture code

firmware: video codec: allow MBLoop to handle both dnri slots

firmware: arm_loader: Add support for the HAT setgpio and gpio_drive directives

firmware: dispmanx/hvs: Clear EOF callback state when the display is destroyed",Unsure
381,https://github.com/logrotate/logrotate/commit/01da0b608e59bfc61444aacd16ef34e742c9188e,logrotate/logrotate,New directives 'createolddir' and 'nocreateolddir'. Small refactorization of mode/uid/gid reading.,Unsure
382,https://github.com/Decawave/mynewt-dw1000-core/commit/84ecbd6a664f411d91d3ce12b5e8ec1db3a2ccf2,Decawave/mynewt-dw1000-core,Merge branch 'refactor' of https://github.com/decawave/mynewt-dw1000-core into refactor,No
383,https://github.com/lubosz/gst-plugins-vr/commit/f0ae3e4a834314f840a4d66d2408e4061e0a2c97,lubosz/gst-plugins-vr,vrcompositor+pointcloudbuilder: refactor to lib,Yes
384,https://github.com/ashe23/ProjectCleaner/commit/c305a4adfbe2f1cbc8df3be8ddc3b5ef0b2f3d9e,ashe23/ProjectCleaner,refactor,Yes
385,https://github.com/JayXon/Leanify/commit/88424a5f5d0472a25961dce1accff34e125ac746,JayXon/Leanify,refactoring,Yes
386,https://github.com/bxparks/AceTime/commit/0f29643a511e05693bb2eb36c1e9a82948918943,bxparks/AceTime,CHANGELOG.md: Update summary of documentation refactoring,No
387,https://github.com/vmware/concord-bft/commit/fb2b93322f0e273fb3b1277ede0cb263af1a28b2,vmware/concord-bft,"Replica config refactoring (#318)

* https://jira.eng.vmware.com/browse/VB-2168
Replica configuration code dedup and refactoring.

Deduplicate configuration fields which exist in ReplicaConfig from ReplicaImp.
Refactor ReplicaConfigSingleton for optimization and proper initialization.

* Small CXX flags refactoring:
CMAKE_CXX_FLAGS cmake variable is instantiated from the environment CXXFLAGS variable.
Removed confusing CXX_FLAGS.
Instead update directly:
CMAKE_CXX_FLAGS - for all build types;
CMAKE_CXX_FLAGS_DEBUG - for debug builds;
CMAKE_CXX_FLAGS_RELEASE - for release builds.
-D_FORTIFY_SOURCE=2 is used only in release mode in conjunction with the default -O3.

Since -DNDEBUG is used in release mode replace assert()
- by Assert in test with unused variables;
- by throw where control reaches end of non-void function [-Werror=return-type]",Yes
388,https://github.com/microsoft/lagscope/commit/07fd8c973687588d0341a6c58085c6f76d0e3a96,microsoft/lagscope,"Fixes: Timestamp refactor, default address for Windows client & Custom optget (#24)

* Refactor time code to use nano second resolution

* Default to 127.0.0.1 for client connections

* Dont accept space between option and its value

* Use custom getopt for both Linux & Windows for same behaviour",Yes
389,https://github.com/mdolab/dafoam/commit/2c8bcd53de1e5beb3aead1c971e1ea64a29e7200,mdolab/dafoam,"Cleaning up FSI Code Additions (#212)

* Refactoring getForces() routine.

Description: This refactors the getForces() routine to have the PETSc
Python version call a C++ wrapping function that calls an internal
function to perform the get forces. Now, the elements are sorted in the
C++ layer instead of in Python.

* Fix for setting non-differentiated integer value in getForces().

* Adding in differentiated routines for force calculation derivatives.

* Cleaning up and streamlining force calculation functions

* Adding test for force and force derivative calculation functions.

* Minor formatting fixes

* Setting random seed to make force derivative seeds consistent

* Removing random seed and using ones for force derivative seeds

* Correcting reference values for 4 procs",No
390,https://github.com/masroore/opentracker/commit/b38104b9862a57271567c3dcb7e004addbe70ffc,masroore/opentracker,"Added outbound part of sync Proposed format: d4:syncd20:<info_hash>8*N:(xxxxyy)*Nee, therefore had to refactor torrent cleanup now that it will hit all torrents once every OT_POOL_TIMEOUT units.",Yes
391,https://github.com/superctr/MDSDRV/commit/2d912a7f22de9f7656c55f59c7ddc0e8187a6f5c,superctr/MDSDRV,"Properly stop previous track when requesting new track

Some small refactoring and code updates",Yes
392,https://github.com/openETCS/modeling/commit/ba714da2b661f271ad22f9ccf4bdcd4758659b65,openETCS/modeling,Selection of level transition refactoring,Unsure
393,https://github.com/LukasBanana/XShaderCompiler/commit/66a3f2ee6b2620f0451cb4d79f80e84d19c8050c,LukasBanana/XShaderCompiler,Started with refactoring of type specifiers: moved type modifier set from VarDeclStmnt to TypeSpecifier AST class.,Yes
394,https://github.com/okyeron/OMX-27/commit/01f2212bc1566ad960b0a8a940617359e5fc01ca,okyeron/OMX-27,"Merge pull request #41 from catkins/catkins/inject-settings-dependency-to-sysex

Small refactor of SysSettings plumbing",Yes
395,https://github.com/CyberDem0n/bg/commit/8a21dc39c9fdb20cbd37327d8e0f531755f5dd80,CyberDem0n/bg,"Fix little bug in the aggregate implementation (#33)

0 second was stored in the wrong bucket.

Also refactor API access, to support less cumbersome requests.",Unsure
396,https://github.com/DNS-OARC/dnsperf/commit/0677bf0c2c0b9ef038111dcb3113cbd9485a83a1,DNS-OARC/dnsperf,"Use dns_fixedname_initname() where possible

Replace dns_fixedname_init() calls followed by dns_fixedname_name()
calls with calls to dns_fixedname_initname() where it is possible
without affecting current behavior and/or performance.

This patch was mostly prepared using Coccinelle and the following
semantic patch:

    @@
    expression fixedname, name;
    @@
    -	dns_fixedname_init(&fixedname);
    	...
    -	name = dns_fixedname_name(&fixedname);
    +	name = dns_fixedname_initname(&fixedname);

The resulting set of changes was then manually reviewed to exclude false
positives and apply minor tweaks.

It is likely that more occurrences of this pattern can be refactored in
an identical way.  This commit only takes care of the low-hanging fruit.",Yes
397,https://github.com/Lamobo/Lamobo-R1-OpenWrt/commit/488a32cc9bb1febbbe4bc2bae804827cbeb9e27e,Lamobo/Lamobo-R1-OpenWrt,"refactor atheros system code - also add support for the reset button (sends netlink messages in the same format as broadcom-diag)

git-svn-id: svn://svn.openwrt.org/openwrt/trunk@7869 3c298f89-4303-0410-b956-a3cf2f4a3e73",Unsure
398,https://github.com/Illumina/interop/commit/0b2210242d1999893d3b546ee7780d13e4a46015,Illumina/interop,IPA-4146: Add summary unit test and refactor Swig interface,Yes
399,https://github.com/Theverat/NormalmapGenerator/commit/b9e7f4a4cc18e0cc32450bd4bd960226dca10d3d,Theverat/NormalmapGenerator,refactoring of folder structure,Yes
400,https://github.com/embedthis/goahead/commit/f17371ffb609c5f7471efb1f08dbf9ec0f984c48,embedthis/goahead,DEV: more doc refactor for expansive,Unsure
401,https://github.com/open-mmlab/CLUE/commit/73740a663d0cb08017f08c23e9b2c73bdc91b0d9,open-mmlab/CLUE,refactored implementation of monadic binding for mparser,Yes
402,https://github.com/libcpr/cpr/commit/78ad40a215c6ab6b748f9d0bf01253108dc51c3c,libcpr/cpr,Started refactoring the mongoose http server,Yes
403,https://github.com/wilix-team/iohook/commit/c85812b21b8a3e53a118d32d9c4c402621127d1e,wilix-team/iohook,refactor: new README,Unsure
404,https://github.com/madeso/ride/commit/5933142ac5dc6f04a623eeecf38b590392e48fa3,madeso/ride,refactoring language,Unsure
405,https://github.com/dupgit/sauvegarde/commit/faf12e35f249d872496f9c1ef74162a310fa1e10,dupgit/sauvegarde,Adds calculate_hash_for_string() function and refactors gchar to guchar.,Yes
406,https://github.com/OAID/Tengine/commit/4f900b0abf85ea026eb9e0be178ffcce4c4f2967,OAID/Tengine,"fix bug of pool reshape, refactor concat ref op (#716)

* fix bug of pool reshape, refactor concat ref op

* add the yolact_uint8",Yes
407,https://github.com/LongSoft/PMPatch/commit/ee8930e7b2d3eec40fc0e0e209ea8f63c711272c,LongSoft/PMPatch,"Version 0.4.0

- Added LZMA compression/decompression based on 7zip SDK
- Code reorganized and refactored",Yes
408,https://github.com/Wigner-GPU-Lab/Teaching/commit/9375423308f6febe5c65a021f7ab8b14ae508f4d,Wigner-GPU-Lab/Teaching,Minor refactor of Adaptive solver example,Unsure
409,https://github.com/facebookresearch/fbpcf/commit/27b048476fee3894279c42e4c2158fabe0e6e020,facebookresearch/fbpcf,"Add test for FileReader through LocalFileReaderTest (#115)

Summary:
Pull Request resolved: https://github.com/facebookresearch/fbpcf/pull/115

This diff just does a slight refactoring so that we can reuse the code for LocalFileReaderTest to also test FileReader. It should be identical because FileReader is just a wrapper for LocalFileReader.

Reviewed By: elliottlawrence

Differential Revision: D34978254

fbshipit-source-id: 48d23f59ccab43c9ba470336c58da90e0103dc73",Yes
410,https://github.com/buserror/simavr/commit/b0d3d5ec3136d4742f1ac15a214f046e79705c84,buserror/simavr,"uart: refactor uart udr write operation outside generic uart write.

	modified:   simavr/sim/avr_uart.c",Yes
411,https://github.com/jellyfin/jellyfin-media-player/commit/e168dac0a1a6477a762f8bf152e4d42f9b270659,jellyfin/jellyfin-media-player,"Add option to hide power options from the exit dialog.

Users requested a way to disable the power options on their machines
since they have smaller kids or clueless people that might power
down or suspend the machine unintentionally. I opted to make this a
hidden option since it's mostly for power users.

This required a small refactoring since we wanted a central place
to check that setting instead of in every sub power component. I
chose to use the capabilites flags instead of doing the several
different methods, this seemed cleaner for the subclasses.",Yes
412,https://github.com/SELinuxProject/selinux-kernel/commit/8a07855e66e6b8ddf452d81c6aac0b1ff3665e86,SELinuxProject/selinux-kernel,"dt-bindings: firmware: scm: Refactor compatibles and clocks

When the binding was written all ""future"" platforms required three
clocks, so the default compatible (qcom,scm) was defined to require
this. But as history shows all ""future"" platforms actually lack required
clocks. Given how the binding is written these compatibles have to be
added as an exception to the default.

Refactor the description of compatible to define that a platform
compatible should be given, followed by the fallback of qcom,scm. Also
refactor the description of the clocks in a way that this does not need
to be updated as new platform specific compatibles are added.

Signed-off-by: Bjorn Andersson <bjorn.andersson@linaro.org>
Reviewed-by: Stephen Boyd <sboyd@kernel.org>
Signed-off-by: Andy Gross <andy.gross@linaro.org>",Unsure
413,https://github.com/MathWebSearch/mws/commit/0dbe9b02f00ddc4de5b014120cb81b30e00918e4,MathWebSearch/mws,Minor refactoring.,Yes
414,https://github.com/ragnar-lodbrok/meow-sql/commit/2ba1009cb7cc55c22662fdb1fed64d300a406c5c,ragnar-lodbrok/meow-sql,Query data delegates refactoring,Yes
415,https://github.com/guns/dnsmasq/commit/6299ffbe60ae614377b44184978da5f23e1f1699,guns/dnsmasq,"Start refactoring for correct handling of domain wire-format.

Introduce utility functions and RDATA meta-description.",No
416,https://github.com/Yubico/yubico-windows-auth/commit/9e6d3153efa9e491be0259a21e5e759cc2cba5c2,Yubico/yubico-windows-auth,refactor and remove code.,Yes
417,https://github.com/spdk/spdk/commit/1f0bff73df6ccde7566b9a4b8d15ac2ac3e6cc77,spdk/spdk,"test: refactor the run_test function to add detailed information

1.Refactor the run_test function which used to add detailed information
  during run test suites and test cases.
2.Refactor the lvol feature test scripts to make sure their log is the same.
3.Users can use ""run_test suite command"" to run test suites
  and use ""run_test case command"" to run test cases.
4.Update the vhost and lvol test as example.

Change-Id: I7b6387019a861bd1c4f89b9a7712e53150aea8fa
Signed-off-by: Chen Wang <chenx.wang@intel.com>
Reviewed-on: https://review.gerrithub.io/403610
Chandler-Test-Pool: SPDK Automated Test System <sys_sgsw@intel.com>
Tested-by: SPDK CI Jenkins <sys_sgci@intel.com>
Reviewed-by: Ben Walker <benjamin.walker@intel.com>
Reviewed-by: Jim Harris <james.r.harris@intel.com>",Yes
418,https://github.com/gciruelos/termplot/commit/f75594f5739ac2243b64407eabde68d691121aca,gciruelos/termplot,Big refactoring. ui_impl only depends on structs.h. Big improvement.,Yes
419,https://github.com/google/pindrop/commit/d80c3d4fc81f921b469c92f44fd6099a086958ae,google/pindrop,"Renamed pindrop_demo to pindrop_sample.

Most of our other projects refer to the samples as samples, not demos,
so I renamed the demo project in the name of consistency.

Also did some minor refactoring in the CMakeLists file.

Tested on Linux.

Change-Id: Ib5eedbe6658c6886ee0428f85d5d9c9c5032ffbe",Unsure
420,https://github.com/wgroeneveld/gba-sprite-engine/commit/e690007190dcac29577eeda60a5f38351f2eab31,wgroeneveld/gba-sprite-engine,"refactoring math suite into GBAVector, added tests for point rotation, stub for sin/cos",Yes
421,https://github.com/Hexxeh/rpi-firmware/commit/3f654491b6b3ae94d1895e69a1bee6f4cc62c691,Hexxeh/rpi-firmware,"firmware: vdec3: Fix regression from refactor userdata release mechanics in categoriser commit
See: http://forum.kodi.tv/showthread.php?tid=231092&pid=2060727#pid2060727",Unsure
422,https://github.com/ErichStyger/McuOnEclipseLibrary/commit/f9790a6c0c56568d134654b25fd1a386b7518483,ErichStyger/McuOnEclipseLibrary,refactoring ESP32 support,Yes
423,https://github.com/geany/geany-plugins/commit/a9d73f1aee85b2f12bfb5f2c0ac7829d484a010b,geany/geany-plugins,"Merge pull request #725 from LarsGit223/tb-refactor

treebrowser: changed confusing function names",Yes
424,https://github.com/NVlabs/nvbio/commit/4f22995dcb7db3668c3029fb40f53bf07c2117c8,NVlabs/nvbio,"minor code refactoring

[git-p4: depot-paths = ""//sw/gpgpu/nvbio/main/"": change = 18177508]",Unsure
425,https://github.com/Tencent/rapidjson/commit/702b45bb6e3c84fa87c7cf3513b92c1a8c18f3c6,Tencent/rapidjson,"GenericValue: refactoring of operator==/!=

By restructuring the call forwarding of the various operator== and
operator!= overloads, new overloads can be added by simply adding an
additional member operator==.

Additionally, the ""Ch*"" overloads are dropped in favour of an SFINAE
version that removes the pointer variants from matching the templated
operator== (see also operator=).",Yes
426,https://github.com/sonald/sos/commit/eb9255392c54e3a26a4454dab4aafcc81b0b4e2d,sonald/sos,refactor keyboard driver and make ps2 mouse almost work,Yes
427,https://github.com/quassel/quassel/commit/5924533c6d0f9777d38c01ed7e1510a55db2b876,quassel/quassel,"Add support for password hash versioning

Previously, Quassel would always use an unsalted SHA1 hash.  This
patch introduces a version field for the password, allowing for
using a better hash.  (No new hash is added yet.)  Users will be
automatically upgraded to the newest hash whenever they login or
change their passwords.

This is implemented by adding a new integer field to hold the hash
version in the DB.  Additionally, the password field in PostgreSQL
has been expanded to a TEXT field, allowing larger hash values to
be stored in the future.  The password hashing code has also been
refactored to make it easier to introduce new hashes without
fooling around in the DB driver code.",Yes
428,https://github.com/dwmkerr/glmnet/commit/edd5c8820d6c146266dd92c54c718f90e4f16b68,dwmkerr/glmnet,refactor: standardise tabs to four spaces,Yes
429,https://github.com/ice-wm/icewm/commit/091f7a8cfe3eb50f2493e206208c2f630e66497c,ice-wm/icewm,icon code refactoring,Yes
430,https://github.com/kamyu104/LeetCode-Solutions/commit/72b126dc96af3a178c923a9bda41e71954de6825,kamyu104/LeetCode-Solutions,refactor,Yes
431,https://github.com/Shark-ML/Shark/commit/3b35e1f3774510afb83b14b0d7ca406db039939c,Shark-ML/Shark,"RF: Simplify control structures

RF: Simplify control structures, part 1 & 2
Simplify control structures, also
in preparation for a more uniform code structure:
refactor to use cFull as the full count in an iteration, and then use
both cAbove and cBelow as the temporary incremental variables during
looping.",Yes
432,https://github.com/dmonakhov/linphone/commit/ccf741f1ff01ea65dfc65f414718d1b3c05ca58d,dmonakhov/linphone,"echo canceler refactoring and improvements.

git-svn-id: svn+ssh://svn.savannah.nongnu.org/linphone/trunk@606 3f6dc0c8-ddfe-455d-9043-3cd528dc4637",Yes
433,https://github.com/DevoInc/pCraft/commit/8aa28ba39e5684860fef92671896cae61a306af4,DevoInc/pCraft,Major refactoring where most of the application code is now handled by the Application class,Yes
434,https://github.com/CyanogenMod/android/commit/ceb9ce6619e4d2c6ac15e211f6b88739bb9d927e,CyanogenMod/android,"am b8fb6c0b: am 8d670d34: Merge change I1f1c7bad into eclair-mr2

Merge commit 'b8fb6c0bd8236fb964697639d7bbe8e7cf78e3b4'

* commit 'b8fb6c0bd8236fb964697639d7bbe8e7cf78e3b4':
  I accidentally broke this code while refactoring MediaScanner. This is the fix.",Unsure
435,https://github.com/opcm/pcm/commit/38867b470a436127ea501de07587996c782699fa,opcm/pcm,pcm-memory: refactor csv output code,Yes
436,https://github.com/thi-ng/ws-ldn-12/commit/70220f8a0da62b38c4214e5a235dd016fe2636b9,thi-ng/ws-ldn-12,"move common ISR handlers to common/handlers.c, minor refactor ex02",Yes
437,https://github.com/eventql/eventql/commit/74cb5bc7dfda8fc23b43021f0302721a8f4ae4bf,eventql/eventql,runtime refactor WIP,Unsure
438,https://github.com/wwmm/easyeffects/commit/fc66ea63cc280a9a16f4004b2a6667626ead3112,wwmm/easyeffects,code refactoring,Unsure
439,https://github.com/shizukachan/darknet-nnpack/commit/5ef74c2031a040f30a670dc7d60790fc6a9ec720,shizukachan/darknet-nnpack,Slowly refactoring and pushing to GPU,Unsure
440,https://github.com/approvals/ApprovalTests.cpp/commit/37028d4215bd0f5cb20e1d27c69800b8ad060d26,approvals/ApprovalTests.cpp,Make all headers refactorable in CLion /w @isidore,No
441,https://github.com/IronCoreLabs/ironssh/commit/cee85233149eb16c45132170d3f067496f17c368,IronCoreLabs/ironssh,"   - djm@cvs.openbsd.org 2009/03/05 07:18:19
     [auth2-jpake.c jpake.c jpake.h monitor_wrap.c monitor_wrap.h schnorr.c]
     [sshconnect2.c]
     refactor the (disabled) Schnorr proof code to make it a little more
     generally useful",Yes
442,https://github.com/planetchili/hw3d/commit/3826545c599884fe3b6a905b53cb290cbf9f683a,planetchili/hw3d,bindables refactored to be compatible with codex,Yes
443,https://github.com/X-Plane/xptools/commit/7e3d654f526e5c704c0d0fa690a874df24eba4ba,X-Plane/xptools,"refactor GetSide() to not use Segment2 structure any more

 - all code now uses Bezier2 structfor parameter return any more, avoiding duplication
 - Bezier2 struct is consistenly filled with p1=c1 and p2=c2 if its not a true bezier",Yes
444,https://github.com/Yubico/yubikey-personalization/commit/6475fd49477063ba40088a829e250d01e9f64664,Yubico/yubikey-personalization,slight refactor of duplicated code to set options from json object,Yes
445,https://github.com/hodefoting/oi/commit/0b965c7e9993f65f5e4a99620ebe0bb52fa6e22d,hodefoting/oi,refactored away bits in trait.c,Yes
446,https://github.com/microsoft/v8-jsi/commit/4119d31d479c99f20ef7cdcf2bb02214bf797d1f,microsoft/v8-jsi,"v8-jsi android local build v1 for RN 64 (#86)

* fix: sync jsi.h with hermes/jsi.h

* refactor: restruct

* fix: android build works

* fix: filepath typo

* fix: updated gitignore

* fix: updated gitignore

* fix: updated gitignore

* fix: updated android jsi files and build script

* refactor: removed pwd

* fix: packaging

* fix: added install checks

* fix: modified out directories

* fix: added build.config to package

* feat: added build instructions and initial nuspec

* fix: added NDK source.properties

* fix: V8Runtime path fixed

* fix: updated README and build script",Yes
447,https://github.com/HelTecAutomation/e-ink/commit/6093b0255a4d69efb6a54620280998b08ceba688,HelTecAutomation/e-ink,refactor: refactoring 1.54 program,Unsure
448,https://github.com/ELENA-LANG/elena-lang/commit/3592efae9fd2793b66b24942e4c9136b7d3f8d2f,ELENA-LANG/elena-lang,refactoring : working on array operations,Yes
449,https://github.com/d99kris/nmail/commit/cee4db54fd42026c86043695516d7bdb6945921a,d99kris/nmail,minor refactoring of compose editor key handling,Yes
450,https://github.com/lamarrr/STX/commit/33c83b7d2f0c0c73fece6d91981d0dd23da6ef55,lamarrr/STX,refactored source location builtins,Yes
451,https://github.com/kmdm/unruu/commit/cc71251c2ad1b75b4bbe43bf15cd3fc20c3c75c4,kmdm/unruu, Unicode hacks to unruu (this badly needs refactoring and/or rewriting.) - YOU DON'T WANT THIS COMMIT/BRANCH,No
452,https://github.com/highperformancecoder/scidavis-old/commit/2ddc7a9abcb8e7116095546a8be5b0d9366fc561,highperformancecoder/scidavis-old,Set random seed in python tests to avoid test indeterminancy. Some RAII refactoring done under the mistaken notion that uninitialised data was the cause of the indeterminancy. Update of refernce images,Yes
453,https://github.com/isamu/rocksdb-ruby/commit/17d9d63a8390f797b01a2dc9ed47d8f68d6537ae,isamu/rocksdb-ruby,"Refactoring, introduces breaking changes

* RocksDB can be fully configured by Option String
* Get methods now `get_one` and `get_many`. `get` method can automaticaly use appropriate method depending on the number of arguments
* User friendly enumerable names: `each`, `reverse_each`, `each_key`, `each_pair`
* Added `each_prefix`,  `each_range` methods to efficenly scan by prefix and value ranges
* Added `prev` and `seek_prev` methods to iterator
* Extended spec coverage, with multiple corner cases
* Slightly DRY-ed and refactored extension code, with additional safety checks
* Updated readme",Unsure
454,https://github.com/OpenWaterAnalytics/epanet-rtx/commit/98198ce6d6f3b50e2fb58c59a2418add3e40c9ea,OpenWaterAnalytics/epanet-rtx,"updates project file

for refactored time series filters",Yes
455,https://github.com/zherczeg/sljit/commit/8d536bf7c334f9e31a5cc366e5d5d8cd1cd431b1,zherczeg/sljit,"config: detect gcc support for fastcall (#75)

haiku x86 uses gcc 2.95.2 as the system compiler and fails to build,
because support for the fastcall calling convention was added with 3.4.

detect the gcc version before enabling the attribute  and while at it
reverse the condition and refactor the surrrounding code.",No
